3288841811834678812,5792868661732489649,8
3288841811834678812,-3477078662892424574,42
3288841811834678812,-5258823456193361654,8
3288841811834678812,2435834698326343580,3
3288841811834678812,1533965315573609366,13
3288841811834678812,-5066115932638438371,4
3288841811834678812,1306559795724859089,5
3288841811834678812,-4515123203643669702,8
3288841811834678812,-4285772319203388750,3
3288841811834678812,128766930358106682,3
3288841811834678812,-8343873406178127382,8
3288841811834678812,5614642142500884701,7
3288841811834678812,-1356662602606843742,8
3288841811834678812,6919186868422238050,22
3288841811834678812,-168024298429945371,13
3288841811834678812,-7384349285744521457,7
3288841811834678812,-3626911457024731361,3
3288841811834678812,2794971077762788241,51
3288841811834678812,-3744792378531386136,3
3288841811834678812,1322906332999417271,3
3288841811834678812,-1869163577705707180,21
3288841811834678812,-384332367278775118,3
3288841811834678812,708803798962142010,3
3288841811834678812,4467054573266135970,15
3288841811834678812,-4683588983566966345,3
3288841811834678812,7236865802286740970,3
-3895071053066635458,6957373057037598475,4
-8160315548287425410,8467453737587554833,4
8919741257440592684,779472322125185988,4
8919741257440592684,-3051572459921930685,3
8919741257440592684,3238449455368085871,4
8919741257440592684,-4313941152946208038,4
8919741257440592684,-9020312320718462521,3
5253278091121947766,-7890731315853655215,7
5253278091121947766,-3477078662892424574,3
5253278091121947766,482603504180653879,3
5253278091121947766,-7246135197974003691,5
-3403852240680930146,-4285479462687600806,4
-3403852240680930146,6957373057037598475,46
-3403852240680930146,-3477078662892424574,11
-3403852240680930146,-976759337769800165,8
-3403852240680930146,5719698511776791368,3
-3403852240680930146,2435834698326343580,3
-3403852240680930146,1306559795724859089,22
-3403852240680930146,2878437042874157324,8
-3403852240680930146,6919186868422238050,3
-3403852240680930146,-1869163577705707180,3
-8417895646946854936,-7251732892881637179,5
-8417895646946854936,324637362081574403,4
-4285479462687600806,3242001374055724591,13
-4285479462687600806,6957373057037598475,24
-4285479462687600806,-3477078662892424574,3
-4285479462687600806,-3098001120824883746,3
-4285479462687600806,3654282146865345202,3
-4285479462687600806,-9175593468086456964,5
-4285479462687600806,708803798962142010,4
-8038641535045797073,-7541761112660343612,3
-8038641535045797073,-4283527289632381991,5
-8038641535045797073,5614642142500884701,5
-8038641535045797073,7376575316527520688,4
1807220860688027734,6957373057037598475,3
1807220860688027734,-1330711617529760672,4
1807220860688027734,1392730578576875327,4
1807220860688027734,708803798962142010,7
-2214362152391160371,4080111760841598028,3
-2214362152391160371,-8976053200319830953,4
4464491513144366822,-8564232521772584414,3
4464491513144366822,-7981819406959471821,3
4464491513144366822,-5945157003670735305,3
4464491513144366822,324637362081574403,7
-3430349852474542461,3759634122579762507,9
-3430349852474542461,-7436304737095544515,3
-3430349852474542461,-2400022048186997674,3
-3430349852474542461,-3562315799584744218,17
-3430349852474542461,2475025621924638363,48
-3430349852474542461,-2860205856327249754,7
-3430349852474542461,2976751591107576336,3
-3430349852474542461,7195357273749773604,7
-3430349852474542461,2794971077762788241,6
-3430349852474542461,324637362081574403,4
-3430349852474542461,708803798962142010,8
-3430349852474542461,5650187385973672433,3
-3430349852474542461,-7102832699724296888,4
-8256903478283752798,-7470383069865040233,3
-8256903478283752798,1787258805162148944,3
-8256903478283752798,-4973959390558533367,4
-8256903478283752798,-5880511863675164194,9
-8256903478283752798,-8327824600052433101,7
-8256903478283752798,-2258962503395006310,4
-8256903478283752798,-5258823456193361654,7
-8256903478283752798,1533965315573609366,3
-8256903478283752798,2487451991354420418,14
-8256903478283752798,-5496886924764175289,5
-8256903478283752798,-6844994050262641728,5
-8256903478283752798,2794971077762788241,5
-8256903478283752798,-3744792378531386136,18
-8256903478283752798,1322906332999417271,4
-8256903478283752798,8506956018488736915,39
-8256903478283752798,-7656575264989473102,4
721818246620236826,3759634122579762507,4
721818246620236826,-3955834736912167795,4
721818246620236826,324637362081574403,3
9160226388789389502,2475025621924638363,3
9160226388789389502,8479147481898850501,3
3229208434396587731,-6697165831187058398,5
3229208434396587731,4496176606024260767,12
3229208434396587731,-6803546384079129067,17
3229208434396587731,-7102832699724296888,3
8035276073327952602,-3767014474763247482,3
-5891332703511682634,-3562315799584744218,3
4584351105707110273,6957373057037598475,3
4584351105707110273,-3477078662892424574,5
4584351105707110273,2169752702491967522,3
-2285342986271013410,-7436304737095544515,7
-2285342986271013410,4426967307325482471,3
-2285342986271013410,8590698482939131437,6
-2285342986271013410,-8689979525107393532,4
-2285342986271013410,-6152333777143675771,3
7496094167280371084,-5258823456193361654,4
-6563543150616001531,-7436304737095544515,23
-6563543150616001531,6064970861480500806,5
-6563543150616001531,-5258823456193361654,9
-6563543150616001531,1533965315573609366,14
-6563543150616001531,-5496886924764175289,5
-6563543150616001531,128766930358106682,31
-6563543150616001531,8517860015301154436,8
-6563543150616001531,-2812602844996899634,3
-6563543150616001531,1322906332999417271,14
-6563543150616001531,5128529819726578391,3
-6563543150616001531,-6285392006409452405,14
-6563543150616001531,708803798962142010,14
-509818004100631965,-2350198227738123150,8
-509818004100631965,-2415849891305115660,3
-509818004100631965,6245326948740830215,5
-509818004100631965,-2722795950142734656,4
-509818004100631965,3238449455368085871,12
-509818004100631965,-9085767779232784107,3
-509818004100631965,-8528811397358827782,10
-509818004100631965,-3562315799584744218,16
-509818004100631965,2475025621924638363,60
-509818004100631965,2976751591107576336,5
-509818004100631965,-5948625908463588656,28
-509818004100631965,-9020312320718462521,10
-509818004100631965,-9033826240884549587,3
-509818004100631965,-33725552809741724,3
-509818004100631965,3745668996135279597,5
-509818004100631965,231257187298042871,5
3759634122579762507,8766695276167365121,14
3759634122579762507,-7470383069865040233,24
3759634122579762507,-7436304737095544515,6
3759634122579762507,-3850795639599049904,3
3759634122579762507,4206023864463054921,5
3759634122579762507,-2049519304389024008,10
3759634122579762507,-1055855037641809898,5
3759634122579762507,1787258805162148944,34
3759634122579762507,7040693264479409338,3
3759634122579762507,-7025436182975816947,3
3759634122579762507,6467420614497027282,6
3759634122579762507,-9157870729146835866,209
3759634122579762507,-436216029099863971,3
3759634122579762507,2869739004063762153,3
3759634122579762507,-3562315799584744218,4
3759634122579762507,1533965315573609366,6
3759634122579762507,5142756096291589441,112
3759634122579762507,-5066115932638438371,7
3759634122579762507,2475025621924638363,90
3759634122579762507,6126670677555220222,3
3759634122579762507,8352209505292140605,11
3759634122579762507,421449277576093313,4
3759634122579762507,6442782204016810622,5
3759634122579762507,-2860205856327249754,116
3759634122579762507,9052308457459132582,123
3759634122579762507,940020750815848454,11
3759634122579762507,6119001492364295435,38
3759634122579762507,8145588279324740155,42
3759634122579762507,5614642142500884701,3
3759634122579762507,5336762591538376977,3
3759634122579762507,-7251732892881637179,7
3759634122579762507,-5976098327670428533,3
3759634122579762507,-168024298429945371,3
3759634122579762507,1586339801624480767,4
3759634122579762507,3382313394821192660,4
3759634122579762507,2065819172540240551,129
3759634122579762507,7195357273749773604,169
3759634122579762507,2794971077762788241,11
3759634122579762507,-3955834736912167795,40
3759634122579762507,-9020312320718462521,11
3759634122579762507,1322906332999417271,25
3759634122579762507,-1378541534021013231,3
3759634122579762507,2772406256976048530,4
3759634122579762507,324637362081574403,64
3759634122579762507,-6285392006409452405,8
3759634122579762507,708803798962142010,31
3759634122579762507,-2986310891420836529,5
3759634122579762507,4813673483800066380,12
3759634122579762507,5242141291814901442,6
3759634122579762507,-7102832699724296888,3
-6005216846851868090,2475025621924638363,3
-6005216846851868090,-2774089554683367352,3
-7143022150380709904,1787258805162148944,19
-7143022150380709904,-7695683684249877514,4
-7143022150380709904,5614642142500884701,14
-7143022150380709904,3382313394821192660,3
-7143022150380709904,2065819172540240551,3
-7143022150380709904,7195357273749773604,3
-7143022150380709904,2794971077762788241,5
5643446831713562376,-3702606467363531524,6
5643446831713562376,-830878953635413106,4
4807156794956058769,1322906332999417271,8
4807156794956058769,-944440386698806893,4
5104852065412847440,-7470383069865040233,3
-6697165831187058398,-7470383069865040233,53
-6697165831187058398,-7436304737095544515,8
-6697165831187058398,-3168264773027343646,4
-6697165831187058398,8129284929558579142,12
-6697165831187058398,-7290537813666480657,8
-6697165831187058398,-7713204683795391940,21
-6697165831187058398,1505790853404903947,7
-6697165831187058398,4952665251574087143,3
-6697165831187058398,-5404531435360774271,4
-6697165831187058398,-8668321196226583932,6
-6697165831187058398,5472816502844112840,8
-6697165831187058398,-4973959390558533367,6
-6697165831187058398,-846521788000860506,17
-6697165831187058398,-5218260404916932581,8
-6697165831187058398,-5258823456193361654,111
-6697165831187058398,3683246758870738599,4
-6697165831187058398,1533965315573609366,4
-6697165831187058398,-5496886924764175289,6
-6697165831187058398,-8068900859050314053,3
-6697165831187058398,-4951387482386346980,17
-6697165831187058398,898011118322056190,6
-6697165831187058398,3200144589435177719,36
-6697165831187058398,67718236326678778,4
-6697165831187058398,-8689979525107393532,3
-6697165831187058398,7505218728385384214,8
-6697165831187058398,-168024298429945371,37
-6697165831187058398,7151912136259009522,3
-6697165831187058398,7195357273749773604,5
-6697165831187058398,2794971077762788241,3
-6697165831187058398,7919534385030810250,11
-6697165831187058398,-3744792378531386136,12
-6697165831187058398,1322906332999417271,24
-6697165831187058398,-76147507614502184,4
-6697165831187058398,3791788786265154936,9
-6697165831187058398,-33725552809741724,5
-6697165831187058398,3942371332652071057,5
-6697165831187058398,-6285392006409452405,3
-6697165831187058398,708803798962142010,7
-6697165831187058398,3360903098985337571,3
-6697165831187058398,-1609932773573281559,4
-6697165831187058398,-1757842486781755671,3
-6697165831187058398,2449855113521317830,3
-6697165831187058398,441185009991114724,5
-7873698937166195386,-7470383069865040233,6
-7873698937166195386,-7436304737095544515,23
-7873698937166195386,-4544587858595520537,8
-7873698937166195386,-8802936136227452470,3
-7873698937166195386,-5880511863675164194,4
-7873698937166195386,-1887531498459289320,7
