3654282146865345202,Penny
-9214470383115301561,Perwyn-Frey
5614642142500884701,Petyr-Baelish
8756639368676277535,Petyr-Frey
-8250967766663201239,Pia
3200144589435177719,Podrick-Payne
2304764481047167939,Polliver
3918168396454250849,Pono
-2004504375887828721,Porridge
2025059960255100299,Porther
5336762591538376977,Poxy-Tym
-6638646306775533486,Praed
559915067981482179,Prendahl-na-Ghezn
-2048211623262701688,Preston-Greenfield
-6108539041819480341,Puckens
5702738218111086343,Pyat-Pree
-1356662602606843742,Pycelle
67718236326678778,Pyg
6828862628548985899,Pylos
-8668491989884391266,Pypar
2284479823731995136,Qarl-the-Maid
-2985471865628378802,Qavo-Nogarys
-3981746229323564549,Qezza
-8869371908843684911,Qhorin-Halfhand
-1651472743734459427,Qotho
-1963914805878744430,Quaithe
-8322186430771421786,Quaro
-6364096611203190770,Quellon-Greyjoy
6919186868422238050,Quentyn-Martell
-1287228690279638707,Quhuru-Mo
2664441987708158679,Quill
-8689979525107393532,Qyburn
-147786548286132545,Rafford
-3215383487426462674,Ragwyle
2276794801400790618,Rakharo
9120394686812709800,Ralf-(Limper)
6065234370671619269,Ralf-Stonehouse
-7251732892881637179,Ramsay-Snow
7505218728385384214,Randyll-Tarly
394700527622842608,Rast
-6739452501556331414,Rattleshirt
-7839519116915111713,Ravella-Swann
8249703968876499989,Raymun-Darry
5720813430407803024,Raymun-Redbeard
-4339061361988634744,Raynald-Westerling
1475672216149454338,Raynard
-8324237755198001898,Red-Oarsman
-5976098327670428533,Reek
-168024298429945371,Renly-Baratheon
8240461152234411199,Rennifer-Longwaters
-7384349285744521457,Reznak-mo-Reznak
-2306134780513988432,Rhaegar-Frey
-3626911457024731361,Rhaegar-Targaryen
-6412077967213359504,Rhaegel-Targaryen
7106938268234774352,Rhaego
-4406068683243374584,Rhaella-Targaryen
-7471600468690350819,Rhaenys-Targaryen
-5904553428990491380,Rhaenys-Targaryen-(daughter-of-Rhaegar)
-3831742909796521296,Ricasso
-559238083568732051,Richard-Horpe
1586339801624480767,Rickard-Karstark
3382313394821192660,Rickard-Stark
2065819172540240551,Rickon-Stark
7151912136259009522,Robar-Royce
7195357273749773604,Robb-Stark
3931316780000927284,Robert-Arryn
2794971077762788241,Robert-Baratheon
2997102575204990861,Robert-Strong
986799719997387614,Robett-Glover
4135952185333444945,Robin-Flint
-4990548937175749177,Robin-Ryger
-3955834736912167795,Rodrik-Cassel
8594305319069073341,Rodrik-Harlaw
5235277819685822573,Rodrik-Sparr
-7338757317256282979,Roger-Ryswell
-6856595197419581426,Rolfe-the-Dwarf
-562166057001116880,Rollam-Westerling
8306622292105224863,Rolly-Duckfield
834079916128476200,Rolph-Spicer
-5794353905632477124,Ronnet-Connington
-212564889849777955,Roone
7919534385030810250,Roose-Bolton
2687738684808980985,Roose-Ryswell
-6803546384079129067,Rorge
7104262572216337101,Rory
-1596778416190593850,Rosey
7572010414433863894,Roslin-Frey
7371854222906292677,Rossart
-8534482480511976933,Rowan
276535365980557098,Rugen
-1217047131912944316,Rus
8156261209439452441,Ryk
-7733854017596873770,Ryman-Frey
-6527010633901982094,Salladhor-Saan
-103996039834096443,Sallor
-9020312320718462521,Samwell-Tarly
-3744792378531386136,Sandor-Clegane
1322906332999417271,Sansa-Stark
7243321167807000344,Sarella-Sand
-9033826240884549587,Satin
-4191773377282290487,Sawane-Botley
2006380785669172885,Scar
-1620519075408079373,Scolera
-76147507614502184,Selwyn-Tarth
-8976053200319830953,Selyse-Florent
-2585475435527171966,Senelle
1719556069367556317,Shadd
-8454039787326682466,Shadrich
-944440386698806893,Shae
-878336064242249474,Shagga
3791788786265154936,Shagwell
-6416667159199794342,Sharna
489832434441366328,Shireen-Baratheon
-5932750558247065756,Shitmouth
3843526381076998981,Shortear
8776570029232718514,Shrouded-Lord
-3499815732252801837,Sigfryd-Harlaw
-5448249836689558419,Sigorn
9220695485512476796,Simon-Toyne
-1869163577705707180,Skahaz-mo-Kandaq
1899091467750651185,Skinner
-8211234635325229084,Small-Paul
-5318620293735314457,Smiling-Knight
-3699150928497142849,Softfoot
-3523620373401665548,Soren-Shieldbreaker
4707322577289557827,Sour-Alyn
8202918860519002314,Spare-Boot
-7246135197974003691,Spotted-Cat
6198529689440308434,Squint
3470556655487129822,Squirrel
-1378541534021013231,Stafford-Lannister
-33725552809741724,Stannis-Baratheon
-384332367278775118,Steelskin
-5103872415614930055,Steffon-Baratheon
5273117068708859397,Steffon-Varner
-2004674755568114175,Stevron-Frey
2772406256976048530,Stiv
7829280504543021416,Stonesnake
-5945157003670735305,Stygg
-1115731999590177158,Styr
-3662697776737866168,Sweets
7213817456612288978,Sybell-Spicer
-4737385718540443663,Sybelle-Glover
-2699963087183248582,Sylva-Santagar
1574463333951600664,Symon-Silver-Tongue
6813805906230992329,Symon-Stripeback
7376575316527520688,Symond-Templeton
